SPDR S&P 500 ETF Trust,Last: 447.26,Change:  -1.44
"Date: February 8, 2022, 3:06 AM EST",Bid: 448.1,Ask: 448.13,Size: 5*1,"Volume: 84,472,859"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Feb 16 2022,SPY220216C00411000,0,0,0,0,0,0,0.9693,0.0034,0,411.00,SPY220216P00411000,0,0,0,0,0,0,-0.0308,0.0034,0
Wed Feb 16 2022,SPY220216C00412000,24.61,0,35.78,36.54,0,0.2958,0.967,0.0036,1,412.00,SPY220216P00412000,0.32,-0.115,0.26,0.28,64,0.296,-0.0331,0.0036,1776
Wed Feb 16 2022,SPY220216C00413000,0,0,0,0,0,0,0.9645,0.0039,0,413.00,SPY220216P00413000,0,0,0,0,0,0,-0.0356,0.0039,0
Wed Feb 16 2022,SPY220216C00414000,33.73,0,33.76,34.56,0,0.2871,0.9618,0.0042,11,414.00,SPY220216P00414000,0.37,-0.125,0.31,0.32,131,0.29,-0.0383,0.0042,487
Wed Feb 16 2022,SPY220216C00415000,31.94,0,32.8,33.58,0,0.2836,0.9587,0.0045,15,415.00,SPY220216P00415000,0.46,-0.065,0.33,0.34,212,0.2856,-0.0414,0.0045,2027
Wed Feb 16 2022,SPY220216C00416000,36.74,0,31.88,32.63,0,0.2793,0.9554,0.0049,35,416.00,SPY220216P00416000,0.37,-0.185,0.36,0.37,166,0.2826,-0.0447,0.0049,1132
Wed Feb 16 2022,SPY220216C00417000,0,0,0,0,0,0,0.9517,0.0053,0,417.00,SPY220216P00417000,0,0,0,0,0,0,-0.0483,0.0052,0
Wed Feb 16 2022,SPY220216C00418000,29.4,0,29.88,30.67,0,0.2747,0.9477,0.0057,122,418.00,SPY220216P00418000,0.44,-0.195,0.42,0.43,106,0.2768,-0.0524,0.0057,895
Wed Feb 16 2022,SPY220216C00419000,0,0,0,0,0,0,0.9433,0.0061,0,419.00,SPY220216P00419000,0,0,0,0,0,0,-0.0568,0.0061,0
Wed Feb 16 2022,SPY220216C00420000,28.18,0,27.97,28.73,0,0.2697,0.9384,0.0066,49,420.00,SPY220216P00420000,0.5,-0.225,0.49,0.5,236,0.2707,-0.0616,0.0066,2496
Wed Feb 16 2022,SPY220216C00421000,25.76,0,27.01,27.78,0,0.268,0.9331,0.0071,10,421.00,SPY220216P00421000,0.72,-0.055,0.53,0.54,370,0.2679,-0.0669,0.0071,873
Wed Feb 16 2022,SPY220216C00422000,28.25,0,26.11,26.82,0,0.2642,0.9273,0.0076,119,422.00,SPY220216P00422000,0.7,-0.125,0.58,0.59,488,0.2651,-0.0727,0.0076,1153
Wed Feb 16 2022,SPY220216C00423000,33.17,0,25.17,25.9,0,0.2626,0.921,0.0082,10,423.00,SPY220216P00423000,0.85,-0.035,0.63,0.65,868,0.262,-0.079,0.0082,1486
Wed Feb 16 2022,SPY220216C00424000,24.96,0,24.18,24.93,0,0.2595,0.9141,0.0089,367,424.00,SPY220216P00424000,0.86,-0.085,0.69,0.71,591,0.2595,-0.086,0.0088,727
Wed Feb 16 2022,SPY220216C00425000,25.06,-1.795,23.25,23.99,2,0.2572,0.9065,0.0095,101,425.00,SPY220216P00425000,1.02,0.005,0.76,0.77,617,0.257,-0.0935,0.0095,2358
Wed Feb 16 2022,SPY220216C00426000,25,0,22.37,23.06,0,0.2553,0.8983,0.0102,272,426.00,SPY220216P00426000,0.7,-0.395,0.83,0.84,1120,0.2543,-0.1017,0.0102,1083
Wed Feb 16 2022,SPY220216C00427000,24.12,0,21.46,22.14,0,0.2528,0.8894,0.011,1,427.00,SPY220216P00427000,1.01,-0.165,0.91,0.92,572,0.2515,-0.1106,0.011,1303
Wed Feb 16 2022,SPY220216C00428000,24.48,0,20.55,21.22,0,0.2504,0.8798,0.0118,185,428.00,SPY220216P00428000,1.08,-0.175,0.99,1.01,930,0.2491,-0.1202,0.0118,1155
Wed Feb 16 2022,SPY220216C00429000,28.5,0,19.65,20.32,0,0.2483,0.8694,0.0126,1,429.00,SPY220216P00429000,1.18,-0.17,1.09,1.11,648,0.2461,-0.1306,0.0126,958
Wed Feb 16 2022,SPY220216C00430000,23.13,0,18.77,19.38,0,0.2465,0.8581,0.0135,380,430.00,SPY220216P00430000,1.29,-0.16,1.19,1.21,411,0.244,-0.1418,0.0135,1990
Wed Feb 16 2022,SPY220216C00431000,20.07,0,17.88,18.48,0,0.2434,0.846,0.0144,14,431.00,SPY220216P00431000,1.33,-0.225,1.31,1.33,25,0.2411,-0.154,0.0144,623
Wed Feb 16 2022,SPY220216C00432000,19.56,-0.955,17.04,17.59,1,0.2403,0.833,0.0153,167,432.00,SPY220216P00432000,1.28,-0.395,1.43,1.45,330,0.2387,-0.167,0.0153,636
Wed Feb 16 2022,SPY220216C00433000,20.26,0,16.15,16.71,0,0.2382,0.819,0.0163,14,433.00,SPY220216P00433000,1.97,0.175,1.57,1.59,124,0.2364,-0.1809,0.0163,390
Wed Feb 16 2022,SPY220216C00434000,15.34,0,15.33,15.84,0,0.2362,0.8041,0.0173,235,434.00,SPY220216P00434000,2.11,0.18,1.72,1.74,161,0.2338,-0.1958,0.0173,652
Wed Feb 16 2022,SPY220216C00435000,16.84,-1.075,14.49,14.98,1,0.2341,0.7882,0.0183,624,435.00,SPY220216P00435000,1.95,-0.12,1.88,1.9,312,0.2313,-0.2117,0.0183,2981
Wed Feb 16 2022,SPY220216C00436000,16.19,-0.88,13.68,14.14,2,0.2313,0.7713,0.0193,361,436.00,SPY220216P00436000,2.05,-0.175,2.05,2.08,200,0.2288,-0.2286,0.0193,891
Wed Feb 16 2022,SPY220216C00437000,12.66,-3.58,12.89,13.35,5,0.2292,0.7533,0.0204,163,437.00,SPY220216P00437000,2.75,0.36,2.24,2.27,375,0.2265,-0.2466,0.0204,855
Wed Feb 16 2022,SPY220216C00438000,12.04,-3.4,12.12,12.5,8,0.2261,0.7342,0.0214,659,438.00,SPY220216P00438000,3.07,0.505,2.44,2.47,277,0.224,-0.2657,0.0214,722
Wed Feb 16 2022,SPY220216C00439000,12.02,-2.595,11.45,11.66,1,0.2235,0.7141,0.0224,42,439.00,SPY220216P00439000,3.07,0.32,2.66,2.69,628,0.2213,-0.2858,0.0224,1108
Wed Feb 16 2022,SPY220216C00440000,11.63,-2.16,10.69,10.89,50,0.2204,0.6928,0.0235,583,440.00,SPY220216P00440000,3,0.05,2.9,2.93,722,0.2183,-0.3071,0.0235,1916
Wed Feb 16 2022,SPY220216C00441000,9.22,-3.79,9.94,10.14,101,0.2179,0.6704,0.0245,124,441.00,SPY220216P00441000,3.16,0,3.15,3.18,388,0.2156,-0.3294,0.0245,365
Wed Feb 16 2022,SPY220216C00442000,8.25,-3.985,9.2,9.39,34,0.2152,0.647,0.0254,565,442.00,SPY220216P00442000,3.57,0.18,3.42,3.45,141,0.2127,-0.3529,0.0254,1095
Wed Feb 16 2022,SPY220216C00443000,9.34,-2.11,8.5,8.7,79,0.2129,0.6224,0.0264,122,443.00,SPY220216P00443000,4.25,0.62,3.71,3.74,409,0.2097,-0.3775,0.0264,355
Wed Feb 16 2022,SPY220216C00444000,7.89,-2.82,7.81,8.01,252,0.2095,0.5967,0.0272,672,444.00,SPY220216P00444000,4.04,0.155,4.02,4.06,971,0.2068,-0.4032,0.0272,1478
Wed Feb 16 2022,SPY220216C00445000,6.62,-3.365,7.21,7.25,823,0.2068,0.5699,0.028,644,445.00,SPY220216P00445000,4.36,0.205,4.36,4.39,1643,0.2041,-0.4299,0.028,1505
Wed Feb 16 2022,SPY220216C00446000,5.96,-3.315,6.57,6.61,494,0.2033,0.5421,0.0287,670,446.00,SPY220216P00446000,5.65,1.195,4.72,4.75,3338,0.201,-0.4577,0.0287,1556
Wed Feb 16 2022,SPY220216C00447000,5.81,-2.785,5.95,5.99,723,0.2011,0.5134,0.0293,355,447.00,SPY220216P00447000,5.21,0.44,5.1,5.14,1932,0.1976,-0.4865,0.0293,1299
Wed Feb 16 2022,SPY220216C00448000,5.39,-2.535,5.39,5.41,1027,0.198,0.4838,0.0297,1099,448.00,SPY220216P00448000,5.93,0.835,5.51,5.56,1515,0.1945,-0.5161,0.0297,663
Wed Feb 16 2022,SPY220216C00449000,4.78,-2.5,4.81,4.85,1157,0.1951,0.4534,0.03,211,449.00,SPY220216P00449000,6.48,1.025,5.96,6,2140,0.1918,-0.5464,0.03,758
Wed Feb 16 2022,SPY220216C00450000,4.28,-2.38,4.29,4.32,1868,0.1922,0.4224,0.0301,1408,450.00,SPY220216P00450000,6.44,0.605,6.43,6.47,1758,0.1887,-0.5774,0.0301,2661
Wed Feb 16 2022,SPY220216C00451000,3.46,-2.6,3.8,3.83,1025,0.1894,0.3911,0.03,355,451.00,SPY220216P00451000,6.22,-0.015,6.94,6.98,1383,0.1861,-0.6087,0.03,1056
Wed Feb 16 2022,SPY220216C00452000,3.32,-2.18,3.34,3.37,1194,0.1867,0.3597,0.0296,1404,452.00,SPY220216P00452000,8.1,1.42,7.38,7.6,811,0.1829,-0.6402,0.0296,777
Wed Feb 16 2022,SPY220216C00453000,2.56,-2.395,2.92,2.95,1314,0.1841,0.3284,0.0291,820,453.00,SPY220216P00453000,7.67,0.525,7.96,8.16,412,0.1803,-0.6714,0.029,330
Wed Feb 16 2022,SPY220216C00454000,2.56,-1.89,2.53,2.56,985,0.1811,0.2976,0.0282,750,454.00,SPY220216P00454000,9.07,1.445,8.49,8.91,59,0.1776,-0.7022,0.0282,522
Wed Feb 16 2022,SPY220216C00455000,2.17,-1.8,2.18,2.21,2144,0.1786,0.2676,0.0272,1975,455.00,SPY220216P00455000,10.47,2.325,9.1,9.58,225,0.1749,-0.7322,0.0272,841
Wed Feb 16 2022,SPY220216C00456000,1.79,-1.73,1.86,1.89,854,0.1764,0.2387,0.0259,996,456.00,SPY220216P00456000,9.51,0.805,9.75,10.27,44,0.1723,-0.7611,0.0259,462
Wed Feb 16 2022,SPY220216C00457000,0,0,0,0,0,0,0.2111,0.0245,0,457.00,SPY220216P00457000,0,0,0,0,0,0,-0.7887,0.0245,0
Wed Feb 16 2022,SPY220216C00458000,1.35,-1.375,1.33,1.35,1569,0.172,0.1852,0.0229,1903,458.00,SPY220216P00458000,9.31,-0.575,11.16,11.78,114,0.1661,-0.8146,0.0229,752
Wed Feb 16 2022,SPY220216C00459000,0,0,0,0,0,0,0.161,0.0212,0,459.00,SPY220216P00459000,0,0,0,0,0,0,-0.8388,0.0212,0
Wed Feb 16 2022,SPY220216C00460000,0.95,-1.1,0.92,0.94,4501,0.168,0.1388,0.0194,3928,460.00,SPY220216P00460000,14.12,2.915,12.7,13.43,199,0.1619,-0.8609,0.0193,967
Wed Feb 16 2022,SPY220216C00461000,0,0,0,0,0,0,0.1187,0.0175,0,461.00,SPY220216P00461000,0,0,0,0,0,0,-0.8811,0.0175,0
Wed Feb 16 2022,SPY220216C00462000,0.59,-0.91,0.62,0.64,1148,0.1648,0.1006,0.0157,1285,462.00,SPY220216P00462000,13.58,0.95,14.38,15.16,4,0.1588,-0.8992,0.0157,132
Wed Feb 16 2022,SPY220216C00463000,0,0,0,0,0,0,0.0846,0.0139,0,463.00,SPY220216P00463000,0,0,0,0,0,0,-0.9152,0.0139,0
Wed Feb 16 2022,SPY220216C00464000,0.37,-0.7,0.41,0.42,523,0.1624,0.0706,0.0122,2334,464.00,SPY220216P00464000,17.51,3.285,16.16,16.96,26,0.1516,-0.9292,0.0122,86
Wed Feb 16 2022,SPY220216C00465000,0.34,-0.55,0.33,0.34,1378,0.1612,0.0585,0.0106,2832,465.00,SPY220216P00465000,16.6,1.555,17.08,17.81,16,0.1517,-0.9412,0.0106,173
Wed Feb 16 2022,SPY220216C00466000,0.26,-0.48,0.26,0.28,218,0.1605,0.0482,0.0091,1750,466.00,SPY220216P00466000,16.69,0.78,18.01,18.82,22,0.1484,-0.9516,0.0091,72
Wed Feb 16 2022,SPY220216C00467000,0,0,0,0,0,0,0.0395,0.0078,0,467.00,SPY220216P00467000,0,0,0,0,0,0,-0.9602,0.0078,0
Wed Feb 16 2022,SPY220216C00468000,0.15,-0.35,0.17,0.18,165,0.1603,0.0323,0.0066,2068,468.00,SPY220216P00468000,18.41,0.76,19.91,20.73,20,0.143,-0.9675,0.0066,39
Wed Feb 16 2022,SPY220216C00469000,0,0,0,0,0,0,0.0263,0.0056,0,469.00,SPY220216P00469000,0,0,0,0,0,0,-0.9734,0.0056,0
Wed Feb 16 2022,SPY220216C00470000,0.11,-0.215,0.1,0.11,687,0.161,0.0215,0.0047,3488,470.00,SPY220216P00470000,21.27,1.78,21.85,22.6,17,0.1354,-0.9783,0.0047,127
Wed Feb 16 2022,SPY220216C00471000,0,0,0,0,0,0,0.0175,0.004,0,471.00,SPY220216P00471000,0,0,0,0,0,0,-0.9823,0.0039,0
Wed Feb 16 2022,SPY220216C00472000,0.06,-0.145,0.06,0.07,515,0.1591,0.0143,0.0033,3456,472.00,SPY220216P00472000,20.85,0,23.8,24.63,0,0,-0.9855,0.0033,39
Wed Feb 16 2022,SPY220216C00473000,0,0,0,0,0,0,0.0118,0.0028,0,473.00,SPY220216P00473000,0,0,0,0,0,0,-0.988,0.0028,0
Wed Feb 16 2022,SPY220216C00474000,0.03,-0.105,0.04,0.05,61,0.16,0.0097,0.0023,1610,474.00,SPY220216P00474000,24.16,0,25.75,26.54,0,0,-0.9901,0.0023,36
Wed Feb 16 2022,SPY220216C00475000,0.04,-0.065,0.03,0.04,56,0.1589,0.0081,0.002,1334,475.00,SPY220216P00475000,25.11,0,26.78,27.51,0,0,-0.9917,0.002,51
Wed Feb 16 2022,SPY220216C00476000,0.03,-0.055,0.02,0.03,409,0.1643,0.0068,0.0017,3011,476.00,SPY220216P00476000,26.66,1.425,27.76,28.55,1,0,-0.993,0.0017,22
Wed Feb 16 2022,SPY220216C00477000,0,0,0,0,0,0,0.0057,0.0014,0,477.00,SPY220216P00477000,0,0,0,0,0,0,-0.9941,0.0014,0
Wed Feb 16 2022,SPY220216C00478000,0.03,-0.025,0.01,0.02,7,0.1577,0.0048,0.0012,258,478.00,SPY220216P00478000,30.36,3.14,29.75,30.52,1,0,-0.9949,0.0012,8
Wed Feb 16 2022,SPY220216C00479000,0,0,0,0,0,0,0.0041,0.001,0,479.00,SPY220216P00479000,0,0,0,0,0,0,-0.9956,0.001,0
Wed Feb 16 2022,SPY220216C00480000,0.02,-0.015,0.01,0.02,302,0.1671,0.0036,0.0009,740,480.00,SPY220216P00480000,32.61,3.4,31.75,32.57,13,0,-0.9962,0.0009,54
Wed Feb 16 2022,SPY220216C00481000,0,0,0,0,0,0,0.0031,0.0008,0,481.00,SPY220216P00481000,0,0,0,0,0,0,-0.9967,0.0008,0
Wed Feb 16 2022,SPY220216C00482000,0.02,-0.005,0.01,0.02,3,0.176,0.0027,0.0007,297,482.00,SPY220216P00482000,29.59,0,33.74,34.5,0,0,-0.9971,0.0007,12
Wed Feb 16 2022,SPY220216C00483000,0,0,0,0,0,0,0.0024,0.0006,0,483.00,SPY220216P00483000,0,0,0,0,0,0,-0.9974,0.0006,0
Wed Feb 16 2022,SPY220216C00484000,0.01,-0.015,0,0.01,117,0.1668,0.0021,0.0005,369,484.00,SPY220216P00484000,0,0,35.74,36.57,0,0,-0.9976,0.0005,0
Wed Feb 16 2022,SPY220216C00485000,0.01,-0.005,0,0.01,10,0.1708,0.0019,0.0005,509,485.00,SPY220216P00485000,0,0,36.75,37.5,0,0,-0.9979,0.0005,0
Wed Feb 16 2022,SPY220216C00486000,0.02,0,0,0.01,0,0.1748,0.0017,0.0004,90,486.00,SPY220216P00486000,0,0,37.74,38.57,0,0,-0.9981,0.0004,0
Wed Feb 16 2022,SPY220216C00487000,0,0,0,0,0,0,0.0015,0.0004,0,487.00,SPY220216P00487000,0,0,0,0,0,0,-0.9983,0.0004,0
Wed Feb 16 2022,SPY220216C00488000,0.02,0,0,0.01,0,0.1828,0.0014,0.0004,125,488.00,SPY220216P00488000,0,0,39.74,40.57,0,0,-0.9984,0.0004,0
Wed Feb 16 2022,SPY220216C00489000,0,0,0,0,0,0,0.0013,0.0003,0,489.00,SPY220216P00489000,0,0,0,0,0,0,-0.9985,0.0003,0
Wed Feb 16 2022,SPY220216C00490000,0.01,-0.005,0,0.01,3,0.1908,0.0012,0.0003,391,490.00,SPY220216P00490000,60.9,0,41.75,42.48,0,0,-0.9986,0.0003,1
Wed Feb 16 2022,SPY220216C00491000,0,0,0,0,0,0,0.0011,0.0003,0,491.00,SPY220216P00491000,0,0,0,0,0,0,-0.9988,0.0003,0
Wed Feb 16 2022,SPY220216C00492000,0.01,0,0,0.01,0,0.1986,0.001,0.0002,1775,492.00,SPY220216P00492000,0,0,43.74,44.57,0,0,-0.9988,0.0002,0
Wed Feb 16 2022,SPY220216C00493000,0,0,0,0,0,0,0.0009,0.0002,0,493.00,SPY220216P00493000,0,0,0,0,0,0,-0.9989,0.0002,0
Wed Feb 16 2022,SPY220216C00494000,0.01,0,0,0.01,0,0.2064,0.0008,0.0002,1537,494.00,SPY220216P00494000,49.87,0,45.74,46.57,0,0,-0.999,0.0002,10
Wed Feb 16 2022,SPY220216C00495000,0.01,0,0,0.01,0,0.2102,0.0008,0.0002,2362,495.00,SPY220216P00495000,50.08,0,46.75,47.48,0,0,-0.9991,0.0002,23
Wed Feb 16 2022,SPY220216C00496000,0.01,0,0,0.01,0,0.2141,0.0007,0.0002,336,496.00,SPY220216P00496000,0,0,47.74,48.57,0,0.02,-0.9991,0.0002,0
Wed Feb 16 2022,SPY220216C00497000,0,0,0,0,0,0,0.0006,0.0001,0,497.00,SPY220216P00497000,0,0,0,0,0,0,-0.9992,0.0002,0
Wed Feb 16 2022,SPY220216C00498000,0.01,0,0,0.01,0,0.2218,0.0006,0.0001,908,498.00,SPY220216P00498000,46.13,0,49.74,50.57,0,0,-0.9992,0.0001,61
Wed Feb 16 2022,SPY220216C00499000,0,0,0,0,0,0,0.0006,0.0001,0,499.00,SPY220216P00499000,0,0,0,0,0,0,-0.9993,0.0001,0
Wed Feb 16 2022,SPY220216C00500000,0.01,0.005,0,0.01,2,0.2294,0.0005,0.0001,5541,500.00,SPY220216P00500000,48.15,0,51.75,52.48,0,0,-0.9993,0.0001,0
Wed Feb 16 2022,SPY220216C00502000,0.01,0,0,0.01,0,0.237,0.0004,0.0001,2145,502.00,SPY220216P00502000,46.44,0,53.74,54.57,0,0,-0.9994,0.0001,108
Wed Feb 16 2022,SPY220216C00504000,0.03,0,0,0.01,0,0.2446,0.0004,0.0001,118,504.00,SPY220216P00504000,0,0,55.74,56.57,0,0,-0.9995,0.0001,0
Wed Feb 16 2022,SPY220216C00505000,0.01,0,0,0.01,0,0.2483,0.0004,0.0001,24,505.00,SPY220216P00505000,60.56,0,56.75,57.48,0,0.2597,-0.9995,0.0001,10
Wed Feb 16 2022,SPY220216C00506000,0.02,0,0,0.01,0,0.252,0.0004,0.0001,2,506.00,SPY220216P00506000,0,0,57.74,58.57,0,0,-0.9996,0.0001,0
Wed Feb 16 2022,SPY220216C00508000,0.01,0,0,0.01,0,0.2595,0.0003,0.0001,13,508.00,SPY220216P00508000,59.02,0,59.74,60.58,0,0,-0.9996,0.0001,2
Wed Feb 16 2022,SPY220216C00510000,0.01,0,0,0.01,0,0.2669,0.0003,0.0001,26,510.00,SPY220216P00510000,69.3,0,61.75,62.5,0,0.3125,-0.9997,0.0001,1
Wed Feb 16 2022,SPY220216C00512000,0.03,0,0,0.01,0,0.2742,0.0002,0,2,512.00,SPY220216P00512000,0,0,63.74,64.58,0,0,-0.9997,0.0001,0
Wed Feb 16 2022,SPY220216C00515000,0,0,0,0,0,0,0.0002,0,0,515.00,SPY220216P00515000,0,0,0,0,0,0,-0.9998,0,0
Wed Feb 16 2022,SPY220216C00520000,0.02,0,0,0.01,0,0.303,0.0001,0,500,520.00,SPY220216P00520000,64,0,71.75,72.48,0,0,-0.9999,0,0
Wed Feb 16 2022,SPY220216C00525000,0,0,0,0,0,0,0.0001,0,0,525.00,SPY220216P00525000,0,0,0,0,0,0,-0.9999,0,0
Wed Feb 16 2022,SPY220216C00530000,0.01,0,0,0.01,0,0.3383,0.0001,0,2,530.00,SPY220216P00530000,80.2,0,81.75,82.48,0,0,-1,0,2
Wed Feb 16 2022,SPY220216C00535000,0,0,0,0,0,0,0.0001,0,0,535.00,SPY220216P00535000,0,0,0,0,0,0,-1,0,0
Wed Feb 16 2022,SPY220216C00540000,0.01,0,0,0.01,0,0.3726,0.0001,0,33,540.00,SPY220216P00540000,0,0,91.75,92.48,0,0,-1,0,0
Wed Feb 16 2022,SPY220216C00550000,0.01,0,0,0.01,0,0.406,0,0,6,550.00,SPY220216P00550000,97.65,0,101.75,102.48,0,0,-1,0,1
Fri Feb 18 2022,SPY220218C00185000,262.55,0,262.51,263.24,0,0.02,1,0,0,185.00,SPY220218P00185000,0.01,0,0,0.01,0,1.501,0,0,9246
Fri Feb 18 2022,SPY220218C00190000,0,0,257.51,258.24,0,0.02,1,0,0,190.00,SPY220218P00190000,0.01,0,0,0.01,0,1.376,0,0,3708
Fri Feb 18 2022,SPY220218C00195000,0,0,252.52,253.24,0,0.02,1,0,0,195.00,SPY220218P00195000,0.01,0,0,0.01,0,1.376,0,0,4507
Fri Feb 18 2022,SPY220218C00200000,267,0,247.51,248.24,0,0.02,1,0,8,200.00,SPY220218P00200000,0.01,0,0,0.01,0,1.376,0,0,6528
Fri Feb 18 2022,SPY220218C00205000,0,0,242.51,243.24,0,0.02,1,0,0,205.00,SPY220218P00205000,0.01,0,0,0.01,0,1.251,0,0,8215
Fri Feb 18 2022,SPY220218C00210000,0,0,237.53,238.24,0,0.02,1,0,0,210.00,SPY220218P00210000,0.01,0,0,0.01,0,1.251,0,0,34898
Fri Feb 18 2022,SPY220218C00215000,0,0,232.53,233.24,0,0.02,1,0,0,215.00,SPY220218P00215000,0.01,0,0,0.01,0,1.251,-0.0001,0,7772
Fri Feb 18 2022,SPY220218C00220000,235.37,0,227.51,228.24,0,0.02,1,0,1,220.00,SPY220218P00220000,0.01,0,0,0.01,0,1.1885,-0.0001,0,15649
Fri Feb 18 2022,SPY220218C00225000,219.18,0,222.51,223.24,0,0.02,1,0,4,225.00,SPY220218P00225000,0.01,0,0,0.01,0,1.126,-0.0001,0,2687
Fri Feb 18 2022,SPY220218C00230000,236.75,0,217.51,218.24,0,0.02,1,0,2,230.00,SPY220218P00230000,0.01,0,0,0.01,0,1.126,-0.0001,0,4414
Fri Feb 18 2022,SPY220218C00235000,245,0,212.51,213.24,0,0.02,1,0,1,235.00,SPY220218P00235000,0.01,0,0,0.01,0,1.0635,-0.0001,0,13909
Fri Feb 18 2022,SPY220218C00240000,218.6,0,207.53,208.24,0,0.02,1,0,6,240.00,SPY220218P00240000,0.01,0,0,0.01,0,1.0635,-0.0001,0,4713
Fri Feb 18 2022,SPY220218C00245000,0,0,202.51,203.24,0,0.02,1,0,2,245.00,SPY220218P00245000,0.01,0,0,0.01,0,1.001,-0.0001,0,8383
Fri Feb 18 2022,SPY220218C00250000,199.85,0,197.51,198.24,0,0.02,1,0,5,250.00,SPY220218P00250000,0.01,0.005,0,0.01,250,0.9952,-0.0001,0,6546
Fri Feb 18 2022,SPY220218C00255000,211.83,0,192.51,193.24,0,0.02,1,0,6,255.00,SPY220218P00255000,0.01,0,0,0.01,0,0.963,-0.0002,0,4372
Fri Feb 18 2022,SPY220218C00260000,205.18,0,187.53,188.24,0,0.02,1,0,4,260.00,SPY220218P00260000,0.01,0.005,0,0.01,6,0.9314,-0.0002,0,7380
Fri Feb 18 2022,SPY220218C00265000,0,0,182.53,183.24,0,0.02,1,0,0,265.00,SPY220218P00265000,0.01,0,0,0.01,0,0.9004,-0.0002,0,17275
Fri Feb 18 2022,SPY220218C00270000,178.6,0,177.51,178.24,0,0.02,1,0,0,270.00,SPY220218P00270000,0.01,0,0,0.01,0,0.87,-0.0002,0,8526
Fri Feb 18 2022,SPY220218C00275000,192.23,0,172.52,173.24,0,0.02,1,0,0,275.00,SPY220218P00275000,0.01,0.005,0,0.01,2,0.8401,-0.0003,0,19108
Fri Feb 18 2022,SPY220218C00280000,160.43,0,167.52,168.24,0,0.02,1,0,0,280.00,SPY220218P00280000,0.01,0.005,0,0.01,15,0.8107,-0.0003,0,11973
Fri Feb 18 2022,SPY220218C00285000,150.8,0,162.52,163.24,0,0.02,0.9999,0,0,285.00,SPY220218P00285000,0.01,0,0,0.01,0,0.7817,-0.0004,0,15574
Fri Feb 18 2022,SPY220218C00290000,161,0,157.53,158.24,0,0.02,0.9999,0,67,290.00,SPY220218P00290000,0.01,0.005,0,0.01,302,0.7533,-0.0004,0,22023
Fri Feb 18 2022,SPY220218C00295000,181.27,0,152.54,153.21,0,0.02,0.9998,0,0,295.00,SPY220218P00295000,0.01,0,0,0.01,0,0.7253,-0.0005,0,9039
Fri Feb 18 2022,SPY220218C00300000,128.5,0,147.54,148.23,0,0.02,0.9998,0,23,300.00,SPY220218P00300000,0.01,-0.005,0,0.01,422,0.6977,-0.0005,0,18242
Fri Feb 18 2022,SPY220218C00305000,154.47,0,142.58,143.24,0,0.02,0.9997,0,1,305.00,SPY220218P00305000,0.02,0,0,0.01,0,0.6705,-0.0006,0,14669
Fri Feb 18 2022,SPY220218C00310000,157.19,0,137.53,138.22,0,0.02,0.9996,0,1,310.00,SPY220218P00310000,0.01,-0.005,0,0.01,2159,0.6438,-0.0007,0,12209
Fri Feb 18 2022,SPY220218C00315000,0,0,132.55,133.22,0,0.02,0.9994,0.0001,0,315.00,SPY220218P00315000,0.01,-0.005,0,0.01,2644,0.6174,-0.0008,0.0001,8423
Fri Feb 18 2022,SPY220218C00320000,115.59,0,127.54,128.22,0,0.02,0.9993,0.0001,20,320.00,SPY220218P00320000,0.02,-0.005,0.01,0.02,107,0.6446,-0.001,0.0001,14244
Fri Feb 18 2022,SPY220218C00325000,131.24,0,122.55,123.24,0,0.02,0.9991,0.0001,24,325.00,SPY220218P00325000,0.01,-0.015,0.01,0.02,81,0.6169,-0.0011,0.0001,8655
Fri Feb 18 2022,SPY220218C00330000,122.74,0,117.56,118.25,0,0.02,0.9989,0.0001,23,330.00,SPY220218P00330000,0.02,-0.015,0.01,0.02,763,0.5896,-0.0013,0.0001,10939
Fri Feb 18 2022,SPY220218C00335000,128.3,0,112.56,113.25,0,0.02,0.9986,0.0001,20,335.00,SPY220218P00335000,0.02,-0.015,0.02,0.03,5,0.5888,-0.0016,0.0001,6430
Fri Feb 18 2022,SPY220218C00340000,109.9,0,107.59,108.24,0,0.02,0.9983,0.0001,13,340.00,SPY220218P00340000,0.02,-0.015,0.02,0.03,258,0.5611,-0.0019,0.0001,7897
Fri Feb 18 2022,SPY220218C00345000,104.96,0,102.59,103.26,0,0.02,0.9979,0.0002,9,345.00,SPY220218P00345000,0.04,-0.005,0.02,0.03,7,0.5337,-0.0023,0.0002,4100
Fri Feb 18 2022,SPY220218C00346000,0,0,101.57,102.24,0,0.02,0.9978,0.0002,0,346.00,SPY220218P00346000,0.05,0,0.03,0.04,0,0.5412,-0.0024,0.0002,9131
Fri Feb 18 2022,SPY220218C00347000,0,0,100.57,101.26,0,0.02,0.9977,0.0002,0,347.00,SPY220218P00347000,0.03,-0.015,0.03,0.04,3,0.5357,-0.0025,0.0002,1756
Fri Feb 18 2022,SPY220218C00348000,0,0,99.58,100.27,0,0.02,0.9976,0.0002,0,348.00,SPY220218P00348000,0.04,-0.015,0.03,0.04,345,0.5301,-0.0026,0.0002,2004
